CountryName,CountryCode,RegionName,RegionCode,CityName,CityCode,Jurisdiction,RawDate,C1M_School.closing,C1M_Flag,C2M_Workplace.closing,C2M_Flag,C3M_Cancel.public.events,C3M_Flag,C4M_Restrictions.on.gatherings,C4M_Flag,C5M_Close.public.transport,C5M_Flag,C6M_Stay.at.home.requirements,C6M_Flag,C7M_Restrictions.on.internal.movement,C7M_Flag,C8EV_International.travel.controls,E1_Income.support,E1_Flag,E2_Debt.contract.relief,E3_Fiscal.measures,E4_International.support,H1_Public.information.campaigns,H1_Flag,H2_Testing.policy,H3_Contact.tracing,H4_Emergency.investment.in.healthcare,H5_Investment.in.vaccines,H6M_Facial.Coverings,H6M_Flag,H7_Vaccination.policy,H7_Flag,H8M_Protection.of.elderly.people,H8M_Flag,V1_Vaccine.Prioritisation..summary.,V2A_Vaccine.Availability..summary.,V2B_Vaccine.age.eligibility.availability.age.floor..general.population.summary.,V2C_Vaccine.age.eligibility.availability.age.floor..at.risk.summary.,V2D_Medically..clinically.vulnerable..Non.elderly.,V2E_Education,V2F_Frontline.workers...non.healthcare.,V2G_Frontline.workers...healthcare.,V3_Vaccine.Financial.Support..summary.,V4_Mandatory.Vaccination..summary.,ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex,Date,gt
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220524,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1960940,12319,V,77.01,11.11,22.92,24.4,12.5,2022.3945205479451,2057
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220525,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1960940,12319,V,77.02,11.11,22.92,24.4,12.5,2022.3972602739725,2058
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220526,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1951671,12344,V,77.03,11.11,22.92,24.4,12.5,2022.4,2059
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220527,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1951671,12344,V,77.04,11.11,22.92,24.4,12.5,2022.4027397260274,2060
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220528,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1951671,12344,V,77.05,11.11,22.92,24.4,12.5,2022.4054794520548,2061
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220529,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1951671,12344,V,77.06,11.11,22.92,24.4,12.5,2022.4082191780822,2062
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220530,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1955185,12361,V,77.07,11.11,22.92,24.4,12.5,2022.4109589041095,2063
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220531,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1955185,12361,V,77.08,11.11,22.92,24.4,12.5,2022.4136986301369,2064
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220601,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1955185,12361,V,77.09,11.11,22.92,24.4,12.5,2022.4164383561645,2065
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220602,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1958838,12389,V,77.1,11.11,22.92,24.4,12.5,2022.4191780821918,2066
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220603,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1958838,,V,77.1,11.11,22.92,24.4,12.5,2022.4219178082192,2067
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220604,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1958838,,V,77.11,11.11,22.92,24.4,12.5,2022.4246575342465,2068
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220605,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1958838,,V,77.13,11.11,22.92,24.4,12.5,2022.427397260274,2069
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220606,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1958838,,V,77.14,11.11,22.92,24.4,12.5,2022.4301369863015,2070
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220607,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1958838,,V,77.15,11.11,22.92,24.4,12.5,2022.4328767123288,2071
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220608,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1963426,,V,77.16,11.11,22.92,24.4,12.5,2022.4356164383562,2072
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220609,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1963426,,V,77.17,11.11,22.92,24.4,12.5,2022.4383561643835,2073
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220610,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1963426,,V,77.17,11.11,22.92,24.4,12.5,2022.441095890411,2074
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220611,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1963426,,V,77.2,11.11,22.92,24.4,12.5,2022.4438356164383,2075
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220612,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1963426,,V,77.21,11.11,22.92,24.4,12.5,2022.4465753424658,2076
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220613,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1963426,,V,77.22,11.11,22.92,24.4,12.5,2022.4493150684932,2077
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220614,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1963426,,V,77.23,11.11,22.92,24.4,12.5,2022.4520547945206,2078
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220615,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1975331,,V,77.23,11.11,22.92,24.4,12.5,2022.454794520548,2079
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220616,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1975331,,V,77.25,11.11,22.92,24.4,12.5,2022.4575342465753,2080
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220617,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1975331,,V,77.26,11.11,22.92,24.4,12.5,2022.4602739726026,2081
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220618,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1975331,,V,77.29,11.11,22.92,24.4,12.5,2022.4630136986302,2082
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220619,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1975331,,V,77.34,11.11,22.92,24.4,12.5,2022.4657534246576,2083
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220620,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1975331,,V,77.35,11.11,22.92,24.4,12.5,2022.468493150685,2084
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220621,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1975331,,V,77.36,11.11,22.92,24.4,12.5,2022.4712328767123,2085
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220622,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1990859,,V,77.37,11.11,22.92,24.4,12.5,2022.4739726027397,2086
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220623,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1990859,,V,77.38,11.11,22.92,24.4,12.5,2022.4767123287672,2087
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220624,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1990859,,V,77.39,11.11,22.92,24.4,12.5,2022.4794520547946,2088
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220625,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1990859,,V,77.45,11.11,22.92,24.4,12.5,2022.482191780822,2089
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220626,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1990859,,V,77.5,11.11,22.92,24.4,12.5,2022.4849315068493,2090
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220627,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1990859,,V,77.52,11.11,22.92,24.4,12.5,2022.4876712328767,2091
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220628,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1990859,,V,77.54,11.11,22.92,24.4,12.5,2022.490410958904,2092
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220629,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2005335,,V,77.56,11.11,22.92,24.4,12.5,2022.4931506849316,2093
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220630,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,1,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2005335,,V,77.58,11.11,22.92,24.4,12.5,2022.495890410959,2094
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220701,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2005335,,V,77.59,11.11,19.79,20.83,12.5,2022.4986301369863,2095
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220702,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2005335,,V,77.6,11.11,19.79,20.83,12.5,2022.5013698630137,2096
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220703,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2005335,,V,77.63,11.11,19.79,20.83,12.5,2022.504109589041,2097
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220704,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2005335,,V,77.66,11.11,19.79,20.83,12.5,2022.5068493150684,2098
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220705,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2005335,,V,77.67,11.11,19.79,20.83,12.5,2022.509589041096,2099
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220706,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2028133,,V,77.69,11.11,19.79,20.83,12.5,2022.5123287671233,2100
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220707,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2028133,,V,77.71,11.11,19.79,20.83,12.5,2022.5150684931507,2101
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220708,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2028133,,V,77.73,11.11,19.79,20.83,12.5,2022.517808219178,2102
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220709,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2028133,,V,77.77,11.11,19.79,20.83,12.5,2022.5205479452054,2103
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220710,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2028133,,V,77.79,11.11,19.79,20.83,12.5,2022.5232876712328,2104
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220711,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2028133,,V,77.8,11.11,19.79,20.83,12.5,2022.5260273972603,2105
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220712,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2028133,,V,77.81,11.11,19.79,20.83,12.5,2022.5287671232877,2106
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220713,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2045821,,V,77.82,11.11,19.79,20.83,12.5,2022.531506849315,2107
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220714,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2045821,,V,77.83,11.11,19.79,20.83,12.5,2022.5342465753424,2108
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220715,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2045821,,V,77.84,11.11,19.79,20.83,12.5,2022.5369863013698,2109
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220716,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2045821,,V,77.87,11.11,19.79,20.83,12.5,2022.5397260273974,2110
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220717,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2045821,,V,77.88,11.11,19.79,20.83,12.5,2022.5424657534247,2111
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220718,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2045821,,V,77.89,11.11,19.79,20.83,12.5,2022.545205479452,2112
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220719,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2045821,,V,77.89,11.11,19.79,20.83,12.5,2022.5479452054794,2113
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220720,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2058616,,V,77.9,11.11,19.79,20.83,12.5,2022.5506849315068,2114
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220721,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2058616,,V,77.91,11.11,19.79,20.83,12.5,2022.5534246575342,2115
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220722,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2058616,,V,77.93,11.11,19.79,20.83,12.5,2022.5561643835617,2116
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220723,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2058616,,V,77.96,11.11,19.79,20.83,12.5,2022.558904109589,2117
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220724,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2058616,,V,77.97,11.11,19.79,20.83,12.5,2022.5616438356165,2118
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220725,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2058616,,V,77.98,11.11,19.79,20.83,12.5,2022.5643835616438,2119
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220726,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2058616,,V,77.99,11.11,19.79,20.83,12.5,2022.5671232876712,2120
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220727,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2067712,,V,77.99,11.11,19.79,20.83,12.5,2022.5698630136985,2121
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220728,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2067712,,V,78,11.11,19.79,20.83,12.5,2022.572602739726,2122
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220729,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2067712,,V,78.02,11.11,19.79,20.83,12.5,2022.5753424657535,2123
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220730,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2067712,,V,78.04,11.11,19.79,20.83,12.5,2022.5780821917808,2124
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220731,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2067712,,V,78.05,11.11,19.79,20.83,12.5,2022.5808219178082,2125
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220801,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2067712,,V,78.06,11.11,19.79,20.83,12.5,2022.5835616438355,2126
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220802,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2067712,,V,78.06,11.11,19.79,20.83,12.5,2022.5863013698631,2127
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220803,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2074217,,V,78.07,11.11,19.79,20.83,12.5,2022.5890410958905,2128
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220804,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2074217,,V,78.08,11.11,19.79,20.83,12.5,2022.5917808219178,2129
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220805,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2074217,,V,78.09,11.11,19.79,20.83,12.5,2022.5945205479452,2130
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220806,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2074217,,V,78.12,11.11,19.79,20.83,12.5,2022.5972602739726,2131
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220807,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2074217,,V,78.13,11.11,19.79,20.83,12.5,2022.6,2132
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220808,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2074217,,V,78.14,11.11,19.79,20.83,12.5,2022.6027397260275,2133
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220809,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2074217,,V,78.15,11.11,19.79,20.83,12.5,2022.6054794520549,2134
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220810,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2079366,,V,78.15,11.11,19.79,20.83,12.5,2022.6082191780822,2135
United Kingdom,GBR,Scotland,UK_SCO,,,STATE_TOTAL,20220811,0,,0,,0,,0,,0,,0,,0,,0,1,0,0,,,2,1,1,0,,0.0,1,1,5,1,1,1,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,2079366,,V,78.17,11.11,19.79,20.83,12.5,2022.6109589041096,2136
